DateTime,PV,Grid,Load
12/8/2025 00:00,0,1721,1721
12/8/2025 00:05,0,1713,1713
12/8/2025 00:10,0,2264,2264
12/8/2025 00:15,0,1779,1779
12/8/2025 00:20,0,1784,1784
12/8/2025 00:25,0,1782,1782
12/8/2025 00:30,0,2237,2237
12/8/2025 00:35,0,1812,1812
12/8/2025 00:40,0,1786,1786
12/8/2025 00:45,0,1898,1898
12/8/2025 00:50,0,1795,1795
12/8/2025 00:55,0,2094,2094
12/8/2025 01:00,0,1727,1727
12/8/2025 01:05,0,2193,2193
12/8/2025 01:10,0,1722,1722
12/8/2025 01:15,0,1838,1838
12/8/2025 01:20,0,1728,1728
12/8/2025 01:25,0,1723,1723
12/8/2025 01:30,0,1725,1725
12/8/2025 01:35,0,1729,1729
12/8/2025 01:40,0,2137,2137
12/8/2025 01:45,0,1885,1885
12/8/2025 01:50,0,1773,1773
12/8/2025 01:55,0,1774,1774
12/8/2025 02:00,0,1776,1776
12/8/2025 02:05,0,1787,1787
12/8/2025 02:10,0,1792,1792
12/8/2025 02:15,0,1903,1903
12/8/2025 02:20,0,1786,1786
12/8/2025 02:25,0,1718,1718
12/8/2025 02:30,0,2160,2160
12/8/2025 02:35,0,1710,1710
12/8/2025 02:40,0,1712,1712
12/8/2025 02:45,0,1831,1831
12/8/2025 02:50,0,2079,2079
12/8/2025 02:55,0,1710,1710
12/8/2025 03:00,0,1713,1713
12/8/2025 03:05,0,1775,1775
12/8/2025 03:10,0,1782,1782
12/8/2025 03:15,0,2145,2145
12/8/2025 03:20,0,1888,1888
12/8/2025 03:25,0,1777,1777
12/8/2025 03:30,0,1779,1779
12/8/2025 03:35,0,1781,1781
12/8/2025 03:40,0,1779,1779
12/8/2025 03:45,0,1780,1780
12/8/2025 03:50,0,1822,1822
12/8/2025 03:55,0,1713,1713
12/8/2025 04:00,0,1711,1711
12/8/2025 04:05,0,1727,1727
12/8/2025 04:10,0,1716,1716
12/8/2025 04:15,0,1722,1722
12/8/2025 04:20,0,1833,1833
12/8/2025 04:25,0,2086,2086
12/8/2025 04:30,0,2158,2158
12/8/2025 04:35,0,1775,1775
12/8/2025 04:40,0,1776,1776
12/8/2025 04:45,0,1786,1786
12/8/2025 04:50,0,1782,1782
12/8/2025 04:55,0,1891,1891
12/8/2025 05:00,0,1784,1784
12/8/2025 05:05,0,1736,1736
12/8/2025 05:10,0,1369,1369
12/8/2025 05:15,0,1213,1213
12/8/2025 05:20,0,987,987
12/8/2025 05:25,0,1091,1091
12/8/2025 05:30,0,960,960
12/8/2025 05:35,0,974,974
12/8/2025 05:40,0,982,982
12/8/2025 05:45,0,1004,1004
12/8/2025 05:50,0,1004,1004
12/8/2025 05:55,23,1106,1129
12/8/2025 06:00,0,1069,1069
12/8/2025 06:05,57,1009,1066
12/8/2025 06:10,79,1309,1388
12/8/2025 06:15,100,1419,1519
12/8/2025 06:20,122,1398,1520
12/8/2025 06:25,149,1465,1614
12/8/2025 06:30,177,1316,1493
12/8/2025 06:35,205,1283,1488
12/8/2025 06:40,238,1252,1490
12/8/2025 06:45,274,1146,1420
12/8/2025 06:50,312,1403,1715
12/8/2025 06:55,355,1370,1725
12/8/2025 07:00,403,841,1244
12/8/2025 07:05,456,1126,1582
12/8/2025 07:10,504,659,1163
12/8/2025 07:15,551,835,1386
12/8/2025 07:20,572,854,1426
12/8/2025 07:25,599,929,1528
12/8/2025 07:30,604,1483,2087
12/8/2025 07:35,629,1003,1632
12/8/2025 07:40,668,1375,2043
12/8/2025 07:45,689,927,1616
12/8/2025 07:50,720,1543,2263
12/8/2025 07:55,879,1482,2361
12/8/2025 08:00,870,2038,2908
12/8/2025 08:05,811,1642,2453
12/8/2025 08:10,917,1362,2279
12/8/2025 08:15,851,2439,3290
12/8/2025 08:20,802,2939,3741
12/8/2025 08:25,816,2945,3761
12/8/2025 08:30,794,2992,3786
12/8/2025 08:35,772,4683,5455
12/8/2025 08:40,819,4602,5421
12/8/2025 08:45,915,4324,5239
12/8/2025 08:50,1052,4177,5229
12/8/2025 08:55,1157,4462,5619
12/8/2025 09:00,1251,3988,5239
12/8/2025 09:05,1332,3470,4802
12/8/2025 09:10,1372,3194,4566
12/8/2025 09:15,1593,2392,3985
12/8/2025 09:20,1621,2385,4006
12/8/2025 09:25,1756,2458,4214
12/8/2025 09:30,1754,2543,4297
12/8/2025 09:35,1805,3880,5685
12/8/2025 09:40,1713,3687,5400
12/8/2025 09:45,1830,3791,5621
12/8/2025 09:50,1770,4305,6075
12/8/2025 09:55,1910,4703,6613
12/8/2025 10:00,2087,3659,5746
12/8/2025 10:05,2252,3821,6073
12/8/2025 10:10,2045,2466,4511
12/8/2025 10:15,2194,2960,5154
12/8/2025 10:20,2104,2118,4222
12/8/2025 10:25,2229,3908,6137
12/8/2025 10:30,1637,4247,5884
12/8/2025 10:35,1594,3904,5498
12/8/2025 10:40,2035,2915,4950
12/8/2025 10:45,2231,3200,5431
12/8/2025 10:50,2891,2466,5357
12/8/2025 10:55,1506,3130,4636
12/8/2025 11:00,2674,1205,3879
12/8/2025 11:05,3107,1529,4636
12/8/2025 11:10,2893,1683,4576
12/8/2025 11:15,1720,2583,4303
12/8/2025 11:20,839,2909,3748
12/8/2025 11:25,593,4119,4712
12/8/2025 11:30,600,4411,5011
12/8/2025 11:35,849,3752,4601
12/8/2025 11:40,716,3941,4657
12/8/2025 11:45,699,4014,4713
12/8/2025 11:50,884,4713,5597
12/8/2025 11:55,1331,3943,5274
12/8/2025 12:00,1426,3537,4963
12/8/2025 12:05,1162,3893,5055
12/8/2025 12:10,1938,3263,5201
12/8/2025 12:15,1200,2916,4116
12/8/2025 12:20,1320,3875,5195
12/8/2025 12:25,1370,4325,5695
12/8/2025 12:30,1693,4356,6049
12/8/2025 12:35,1844,3812,5656
12/8/2025 12:40,1041,4173,5214
12/8/2025 12:45,906,4163,5069
12/8/2025 12:50,669,4293,4962
12/8/2025 12:55,759,4388,5147
12/8/2025 13:00,925,3325,4250
12/8/2025 13:05,705,3105,3810
12/8/2025 13:10,815,4620,5435
12/8/2025 13:15,318,3398,3716
12/8/2025 13:20,172,3555,3727
12/8/2025 13:25,184,4860,5044
12/8/2025 13:30,272,5151,5423
12/8/2025 13:35,385,4232,4617
12/8/2025 13:40,582,5642,6224
12/8/2025 13:45,747,4366,5113
12/8/2025 13:50,860,4330,5190
12/8/2025 13:55,834,3435,4269
12/8/2025 14:00,894,4036,4930
12/8/2025 14:05,814,4118,4932
12/8/2025 14:10,664,4499,5163
12/8/2025 14:15,524,4485,5009
12/8/2025 14:20,377,4653,5030
12/8/2025 14:25,287,5269,5556
12/8/2025 14:30,230,5330,5560
12/8/2025 14:35,234,5263,5497
12/8/2025 14:40,262,5422,5684
12/8/2025 14:45,189,5291,5480
12/8/2025 14:50,199,4763,4962
12/8/2025 14:55,277,4972,5249
12/8/2025 15:00,317,4639,4956
12/8/2025 15:05,317,4647,4964
12/8/2025 15:10,329,5355,5684
12/8/2025 15:15,325,4618,4943
12/8/2025 15:20,238,4640,4878
12/8/2025 15:25,155,4716,4871
12/8/2025 15:30,209,4579,4788
12/8/2025 15:35,229,4571,4800
12/8/2025 15:40,225,5178,5403
12/8/2025 15:45,245,4762,5007
12/8/2025 15:50,260,3832,4092
12/8/2025 15:55,227,5160,5387
12/8/2025 16:00,197,5054,5251
12/8/2025 16:05,224,4653,4877
12/8/2025 16:10,202,3682,3884
12/8/2025 16:15,162,3955,4117
12/8/2025 16:20,160,3465,3625
12/8/2025 16:25,164,3224,3388
12/8/2025 16:30,163,3249,3412
12/8/2025 16:35,147,3241,3388
12/8/2025 16:40,114,3384,3498
12/8/2025 16:45,81,3631,3712
12/8/2025 16:50,67,3764,3831
12/8/2025 16:55,46,1636,1682
12/8/2025 17:00,0,1866,1866
12/8/2025 17:05,0,2462,2462
12/8/2025 17:10,0,2561,2561
12/8/2025 17:15,0,2466,2466
12/8/2025 17:20,0,2454,2454
12/8/2025 17:25,0,2203,2203
12/8/2025 17:30,0,2586,2586
12/8/2025 17:35,0,2210,2210
12/8/2025 17:40,0,2329,2329
12/8/2025 17:45,0,2239,2239
12/8/2025 17:50,0,2257,2257
12/8/2025 17:55,0,2224,2224
12/8/2025 18:00,0,2177,2177
12/8/2025 18:05,0,2155,2155
12/8/2025 18:10,0,2289,2289
12/8/2025 18:15,0,2186,2186
12/8/2025 18:20,0,2163,2163
12/8/2025 18:25,0,1822,1822
12/8/2025 18:30,0,1821,1821
12/8/2025 18:35,0,1809,1809
12/8/2025 18:40,0,2266,2266
12/8/2025 18:45,0,1890,1890
12/8/2025 18:50,0,1889,1889
12/8/2025 18:55,0,1891,1891
12/8/2025 19:00,0,2255,2255
12/8/2025 19:05,0,1886,1886
12/8/2025 19:10,0,1882,1882
12/8/2025 19:15,0,1890,1890
12/8/2025 19:20,0,1889,1889
12/8/2025 19:25,0,2318,2318
12/8/2025 19:30,0,1877,1877
12/8/2025 19:35,0,1814,1814
12/8/2025 19:40,0,1924,1924
12/8/2025 19:45,0,2180,2180
12/8/2025 19:50,0,1819,1819
12/8/2025 19:55,0,1818,1818
12/8/2025 20:00,0,1818,1818
12/8/2025 20:05,0,1817,1817
12/8/2025 20:10,0,1932,1932
12/8/2025 20:15,0,1915,1915
12/8/2025 20:20,0,1925,1925
12/8/2025 20:25,0,1909,1909
12/8/2025 20:30,0,1907,1907
12/8/2025 20:35,0,1912,1912
12/8/2025 20:40,0,2383,2383
12/8/2025 20:45,0,1912,1912
12/8/2025 20:50,0,1919,1919
12/8/2025 20:55,0,1911,1911
12/8/2025 21:00,0,2541,2541
12/8/2025 21:05,0,2183,2183
12/8/2025 21:10,0,2759,2759
12/8/2025 21:15,0,2333,2333
12/8/2025 21:20,0,2335,2335
12/8/2025 21:25,0,2332,2332
12/8/2025 21:30,0,1857,1857
12/8/2025 21:35,0,1853,1853
12/8/2025 21:40,0,2033,2033
12/8/2025 21:45,0,2370,2370
12/8/2025 21:50,0,1904,1904
12/8/2025 21:55,0,1915,1915
12/8/2025 22:00,0,1911,1911
12/8/2025 22:05,0,1907,1907
12/8/2025 22:10,0,2029,2029
12/8/2025 22:15,0,1907,1907
12/8/2025 22:20,0,2346,2346
12/8/2025 22:25,0,1807,1807
12/8/2025 22:30,0,2180,2180
12/8/2025 22:35,0,1809,1809
12/8/2025 22:40,0,1809,1809
12/8/2025 22:45,0,1921,1921
12/8/2025 22:50,0,2179,2179
12/8/2025 22:55,0,1809,1809
12/8/2025 23:00,0,1811,1811
12/8/2025 23:05,0,1807,1807
12/8/2025 23:10,0,2305,2305
12/8/2025 23:15,0,2007,2007
12/8/2025 23:20,0,1901,1901
12/8/2025 23:25,0,1903,1903
12/8/2025 23:30,0,1869,1869
12/8/2025 23:35,0,1868,1868
12/8/2025 23:40,0,1870,1870
12/8/2025 23:45,0,1972,1972
12/8/2025 23:50,0,1866,1866
12/8/2025 23:55,0,2171,2171
12/9/2025 00:00,0,1800,1800
12/9/2025 00:05,0,1746,1746
12/9/2025 00:10,0,1745,1745
12/9/2025 00:15,0,1858,1858
12/9/2025 00:20,0,1858,1858
12/9/2025 00:25,0,1745,1745
12/9/2025 00:30,0,1745,1745
12/9/2025 00:35,0,1748,1748
12/9/2025 00:40,0,1819,1819
12/9/2025 00:45,0,1930,1930
12/9/2025 00:50,0,1821,1821
12/9/2025 00:55,0,1819,1819
12/9/2025 01:00,0,2182,2182
12/9/2025 01:05,0,1817,1817
12/9/2025 01:10,0,1817,1817
12/9/2025 01:15,0,1937,1937
12/9/2025 01:20,0,2184,2184
12/9/2025 01:25,0,1748,1748
12/9/2025 01:30,0,1754,1754
12/9/2025 01:35,0,1755,1755
12/9/2025 01:40,0,1742,1742
12/9/2025 01:45,0,1854,1854
12/9/2025 01:50,0,1749,1749
12/9/2025 01:55,0,1745,1745
12/9/2025 02:00,0,1747,1747
12/9/2025 02:05,0,1748,1748
12/9/2025 02:10,0,1815,1815
12/9/2025 02:15,0,1925,1925
12/9/2025 02:20,0,1814,1814
12/9/2025 02:25,0,1813,1813
12/9/2025 02:30,0,1813,1813
12/9/2025 02:35,0,1821,1821
12/9/2025 02:40,0,1926,1926
12/9/2025 02:45,0,1803,1803
12/9/2025 02:50,0,2247,2247
12/9/2025 02:55,0,1810,1810
12/9/2025 03:00,0,1746,1746
12/9/2025 03:05,0,1743,1743
12/9/2025 03:10,0,1741,1741
12/9/2025 03:15,0,1849,1849
12/9/2025 03:20,0,1746,1746
12/9/2025 03:25,0,1747,1747
12/9/2025 03:30,0,1746,1746
12/9/2025 03:35,0,1744,1744
12/9/2025 03:40,0,2189,2189
12/9/2025 03:45,0,1921,1921
12/9/2025 03:50,0,1811,1811
12/9/2025 03:55,0,1828,1828
12/9/2025 04:00,0,1817,1817
12/9/2025 04:05,0,1812,1812
12/9/2025 04:10,0,2193,2193
12/9/2025 04:15,0,2373,2373
12/9/2025 04:20,0,1827,1827
12/9/2025 04:25,0,1814,1814
12/9/2025 04:30,0,1752,1752
12/9/2025 04:35,0,1750,1750
12/9/2025 04:40,0,1739,1739
12/9/2025 04:45,0,1881,1881
12/9/2025 04:50,0,1753,1753
12/9/2025 04:55,0,1746,1746
12/9/2025 05:00,0,1751,1751
12/9/2025 05:05,0,1750,1750
12/9/2025 05:10,0,1748,1748
12/9/2025 05:15,0,1809,1809
12/9/2025 05:20,0,1649,1649
12/9/2025 05:25,0,1143,1143
12/9/2025 05:30,0,1143,1143
12/9/2025 05:35,0,1140,1140
12/9/2025 05:40,0,1608,1608
12/9/2025 05:45,0,1153,1153
12/9/2025 05:50,0,1257,1257
12/9/2025 05:55,0,1142,1142
12/9/2025 06:00,0,1087,1087
12/9/2025 06:05,0,1061,1061
12/9/2025 06:10,0,1069,1069
12/9/2025 06:15,60,1016,1076
12/9/2025 06:20,103,998,1101
12/9/2025 06:25,147,997,1144
12/9/2025 06:30,193,1627,1820
12/9/2025 06:35,227,1122,1349
12/9/2025 06:40,252,1480,1732
12/9/2025 06:45,278,1489,1767
12/9/2025 06:50,305,1234,1539
12/9/2025 06:55,336,1081,1417
12/9/2025 07:00,367,1020,1387
12/9/2025 07:05,397,1227,1624
12/9/2025 07:10,425,690,1115
12/9/2025 07:15,440,672,1112
12/9/2025 07:20,439,673,1112
12/9/2025 07:25,450,1280,1730
12/9/2025 07:30,469,587,1056
12/9/2025 07:35,512,536,1048
12/9/2025 07:40,564,488,1052
12/9/2025 07:45,610,431,1041
12/9/2025 07:50,668,424,1092
12/9/2025 07:55,736,1260,1996
12/9/2025 08:00,780,1088,1868
12/9/2025 08:05,793,1628,2421
12/9/2025 08:10,823,1108,1931
12/9/2025 08:15,862,1120,1982
12/9/2025 08:20,864,329,1193
12/9/2025 08:25,938,756,1694
12/9/2025 08:30,892,218,1110
12/9/2025 08:35,847,263,1110
12/9/2025 08:40,851,259,1110
12/9/2025 08:45,813,678,1491
12/9/2025 08:50,796,319,1115
12/9/2025 08:55,795,820,1615
12/9/2025 09:00,796,459,1255
12/9/2025 09:05,794,388,1182
12/9/2025 09:10,808,344,1152
12/9/2025 09:15,816,330,1146
12/9/2025 09:20,826,276,1102
12/9/2025 09:25,832,236,1068
12/9/2025 09:30,832,1005,1837
12/9/2025 09:35,841,914,1755
12/9/2025 09:40,849,526,1375
12/9/2025 09:45,852,678,1530
12/9/2025 09:50,864,752,1616
12/9/2025 09:55,877,1118,1995
12/9/2025 10:00,896,774,1670
12/9/2025 10:05,914,622,1536
12/9/2025 10:10,923,997,1920
12/9/2025 10:15,938,727,1665
12/9/2025 10:20,967,1670,2637
12/9/2025 10:25,1011,762,1773
12/9/2025 10:30,1112,1182,2294
12/9/2025 10:35,1248,740,1988
12/9/2025 10:40,1402,616,2018
12/9/2025 10:45,1564,657,2221
12/9/2025 10:50,1693,497,2190
12/9/2025 10:55,1883,1009,2892
12/9/2025 11:00,2006,322,2328
12/9/2025 11:05,2281,404,2685
12/9/2025 11:10,2209,580,2789
12/9/2025 11:15,2244,521,2765
12/9/2025 11:20,2231,1480,3711
12/9/2025 11:25,2137,664,2801
12/9/2025 11:30,1145,2540,3685
12/9/2025 11:35,1159,1282,2441
12/9/2025 11:40,1210,1065,2275
12/9/2025 11:45,1057,2214,3271
12/9/2025 11:50,1311,1018,2329
12/9/2025 11:55,2155,626,2781
12/9/2025 12:00,2371,952,3323
12/9/2025 12:05,1968,596,2564
12/9/2025 12:10,1638,696,2334
12/9/2025 12:15,966,2354,3320
12/9/2025 12:20,986,2884,3870
12/9/2025 12:25,1054,2212,3266
12/9/2025 12:30,2352,50,2402
12/9/2025 12:35,1602,1956,3558
12/9/2025 12:40,935,3421,4356
12/9/2025 12:45,1452,1933,3385
12/9/2025 12:50,614,1611,2225
12/9/2025 12:55,469,2770,3239
12/9/2025 13:00,458,2852,3310
12/9/2025 13:05,503,2075,2578
12/9/2025 13:10,569,3152,3721
12/9/2025 13:15,739,2751,3490
12/9/2025 13:20,1498,828,2326
12/9/2025 13:25,1654,1227,2881
12/9/2025 13:30,942,2370,3312
12/9/2025 13:35,1090,1289,2379
12/9/2025 13:40,1410,934,2344
12/9/2025 13:45,1042,1693,2735
12/9/2025 13:50,1007,2192,3199
12/9/2025 13:55,931,1403,2334
12/9/2025 14:00,1136,2039,3175
12/9/2025 14:05,1070,2308,3378
12/9/2025 14:10,946,2853,3799
12/9/2025 14:15,612,2698,3310
12/9/2025 14:20,389,3366,3755
12/9/2025 14:25,390,3469,3859
12/9/2025 14:30,428,2903,3331
12/9/2025 14:35,417,2924,3341
12/9/2025 14:40,314,2928,3242
12/9/2025 14:45,319,2960,3279
12/9/2025 14:50,480,2830,3310
12/9/2025 14:55,480,2804,3284
12/9/2025 15:00,493,2884,3377
12/9/2025 15:05,431,2936,3367
12/9/2025 15:10,324,3028,3352
12/9/2025 15:15,261,2863,3124
12/9/2025 15:20,329,2843,3172
12/9/2025 15:25,352,2669,3021
12/9/2025 15:30,226,2845,3071
12/9/2025 15:35,168,2797,2965
12/9/2025 15:40,181,2621,2802
12/9/2025 15:45,210,2606,2816
12/9/2025 15:50,224,2633,2857
12/9/2025 15:55,174,2715,2889
12/9/2025 16:00,136,2837,2973
12/9/2025 16:05,109,4279,4388
12/9/2025 16:10,117,4435,4552
12/9/2025 16:15,88,3333,3421
12/9/2025 16:20,84,3342,3426
12/9/2025 16:25,74,3333,3407
12/9/2025 16:30,63,3454,3517
12/9/2025 16:35,52,3354,3406
12/9/2025 16:40,44,3320,3364
12/9/2025 16:45,35,3767,3802
12/9/2025 16:50,0,3370,3370
12/9/2025 16:55,0,3615,3615
12/9/2025 17:00,23,3668,3691
12/9/2025 17:05,0,3973,3973
12/9/2025 17:10,0,3551,3551
12/9/2025 17:15,0,3572,3572
12/9/2025 17:20,0,3960,3960
12/9/2025 17:25,0,3509,3509
12/9/2025 17:30,0,3605,3605
12/9/2025 17:35,0,3884,3884
12/9/2025 17:40,0,3450,3450
12/9/2025 17:45,0,3509,3509
12/9/2025 17:50,0,4874,4874
12/9/2025 17:55,0,4253,4253
12/9/2025 18:00,0,3986,3986
12/9/2025 18:05,0,3836,3836
12/9/2025 18:10,0,3759,3759
12/9/2025 18:15,0,3760,3760
12/9/2025 18:20,0,3760,3760
12/9/2025 18:25,0,3760,3760
12/9/2025 18:30,0,4007,4007
12/9/2025 18:35,0,2163,2163
12/9/2025 18:40,0,2194,2194
12/9/2025 18:45,0,2124,2124
12/9/2025 18:50,0,2124,2124
12/9/2025 18:55,0,3824,3824
12/9/2025 19:00,0,2231,2231
12/9/2025 19:05,0,2128,2128
12/9/2025 19:10,0,2133,2133
12/9/2025 19:15,0,2130,2130
12/9/2025 19:20,0,2137,2137
12/9/2025 19:25,0,2132,2132
12/9/2025 19:30,0,2296,2296
12/9/2025 19:35,0,2207,2207
12/9/2025 19:40,0,2179,2179
12/9/2025 19:45,0,2204,2204
12/9/2025 19:50,0,2181,2181
12/9/2025 19:55,0,2249,2249
12/9/2025 20:00,0,2325,2325
12/9/2025 20:05,0,2504,2504
12/9/2025 20:10,0,2139,2139
12/9/2025 20:15,0,2585,2585
12/9/2025 20:20,0,2774,2774
12/9/2025 20:25,0,2070,2070
12/9/2025 20:30,0,2259,2259
12/9/2025 20:35,0,2149,2149
12/9/2025 20:40,0,2134,2134
12/9/2025 20:45,0,2137,2137
12/9/2025 20:50,0,2903,2903
12/9/2025 20:55,0,2096,2096
12/9/2025 21:00,0,2201,2201
12/9/2025 21:05,0,2155,2155
12/9/2025 21:10,0,2146,2146
12/9/2025 21:15,0,2143,2143
12/9/2025 21:20,0,2153,2153
12/9/2025 21:25,0,2631,2631
12/9/2025 21:30,0,2298,2298
12/9/2025 21:35,0,2577,2577
12/9/2025 21:40,0,2202,2202
12/9/2025 21:45,0,2204,2204
12/9/2025 21:50,0,2219,2219
12/9/2025 21:55,0,2286,2286
12/9/2025 22:00,0,2104,2104
12/9/2025 22:05,0,2111,2111
12/9/2025 22:10,0,2112,2112
12/9/2025 22:15,0,2105,2105
12/9/2025 22:20,0,2937,2937
12/9/2025 22:25,0,2223,2223
12/9/2025 22:30,0,2103,2103
12/9/2025 22:35,0,2109,2109
12/9/2025 22:40,0,2108,2108
12/9/2025 22:45,0,2168,2168
12/9/2025 22:50,0,2172,2172
12/9/2025 22:55,0,2729,2729
12/9/2025 23:00,0,2147,2147
12/9/2025 23:05,0,2152,2152
12/9/2025 23:10,0,2153,2153
12/9/2025 23:15,0,2162,2162
12/9/2025 23:20,0,2138,2138
12/9/2025 23:25,0,2253,2253
12/9/2025 23:30,0,2582,2582
12/9/2025 23:35,0,2137,2137
12/9/2025 23:40,0,2076,2076
12/9/2025 23:45,0,2452,2452
12/9/2025 23:50,0,2080,2080
12/9/2025 23:55,0,2189,2189
12/10/2025 00:00,0,2076,2076
12/10/2025 00:05,0,2525,2525
12/10/2025 00:10,0,2043,2043
12/10/2025 00:15,0,2031,2031
12/10/2025 00:20,0,2024,2024
12/10/2025 00:25,0,2204,2204
12/10/2025 00:30,0,2090,2090
12/10/2025 00:35,0,2093,2093
12/10/2025 00:40,0,2096,2096
12/10/2025 00:45,0,2094,2094
12/10/2025 00:50,0,2465,2465
12/10/2025 00:55,0,2211,2211
12/10/2025 01:00,0,2542,2542
12/10/2025 01:05,0,2100,2100
12/10/2025 01:10,0,2098,2098
12/10/2025 01:15,0,2031,2031
12/10/2025 01:20,0,2031,2031
12/10/2025 01:25,0,2146,2146
12/10/2025 01:30,0,2029,2029
12/10/2025 01:35,0,2407,2407
12/10/2025 01:40,0,2028,2028
12/10/2025 01:45,0,2037,2037
12/10/2025 01:50,0,2036,2036
12/10/2025 01:55,0,2154,2154
12/10/2025 02:00,0,2098,2098
12/10/2025 02:05,0,2100,2100
12/10/2025 02:10,0,2103,2103
12/10/2025 02:15,0,2101,2101
12/10/2025 02:20,0,2485,2485
12/10/2025 02:25,0,2214,2214
12/10/2025 02:30,0,2096,2096
12/10/2025 02:35,0,2088,2088
12/10/2025 02:40,0,2087,2087
12/10/2025 02:45,0,2091,2091
12/10/2025 02:50,0,2026,2026
12/10/2025 02:55,0,2138,2138
12/10/2025 03:00,0,2135,2135
12/10/2025 03:05,0,2458,2458
12/10/2025 03:10,0,2012,2012
12/10/2025 03:15,0,2018,2018
12/10/2025 03:20,0,2011,2011
12/10/2025 03:25,0,2013,2013
12/10/2025 03:30,0,2123,2123
12/10/2025 03:35,0,2102,2102
12/10/2025 03:40,0,2108,2108
12/10/2025 03:45,0,2080,2080
12/10/2025 03:50,0,2131,2131
12/10/2025 03:55,0,1923,1923
12/10/2025 04:00,0,2477,2477
12/10/2025 04:05,0,2304,2304
12/10/2025 04:10,0,1919,1919
12/10/2025 04:15,0,1922,1922
12/10/2025 04:20,0,1857,1857
12/10/2025 04:25,0,1864,1864
12/10/2025 04:30,0,1965,1965
12/10/2025 04:35,0,2286,2286
12/10/2025 04:40,0,2223,2223
12/10/2025 04:45,0,1844,1844
12/10/2025 04:50,0,1852,1852
12/10/2025 04:55,0,1836,1836
12/10/2025 05:00,0,1949,1949
12/10/2025 05:05,0,1908,1908
12/10/2025 05:10,0,2363,2363
12/10/2025 05:15,0,1924,1924
12/10/2025 05:20,0,1460,1460
12/10/2025 05:25,0,1377,1377
12/10/2025 05:30,0,1495,1495
12/10/2025 05:35,0,1378,1378
12/10/2025 05:40,0,1392,1392
12/10/2025 05:45,0,1391,1391
12/10/2025 05:50,0,1349,1349
12/10/2025 05:55,0,1349,1349
12/10/2025 06:00,0,1473,1473
12/10/2025 06:05,38,1299,1337
12/10/2025 06:10,68,1236,1304
12/10/2025 06:15,104,1196,1300
12/10/2025 06:20,127,1175,1302
12/10/2025 06:25,142,1523,1665
12/10/2025 06:30,162,1504,1666
12/10/2025 06:35,195,1701,1896
12/10/2025 06:40,222,1571,1793
12/10/2025 06:45,236,1566,1802
12/10/2025 06:50,209,1589,1798
12/10/2025 06:55,250,1544,1794
12/10/2025 07:00,317,1823,2140
12/10/2025 07:05,357,1203,1560
12/10/2025 07:10,358,2043,2401
12/10/2025 07:15,422,1546,1968
12/10/2025 07:20,513,1391,1904
12/10/2025 07:25,519,809,1328
12/10/2025 07:30,461,877,1338
12/10/2025 07:35,431,1042,1473
12/10/2025 07:40,505,824,1329
12/10/2025 07:45,516,1257,1773
12/10/2025 07:50,611,810,1421
12/10/2025 07:55,627,905,1532
12/10/2025 08:00,787,1287,2074
12/10/2025 08:05,839,745,1584
12/10/2025 08:10,945,754,1699
12/10/2025 08:15,1001,714,1715
12/10/2025 08:20,1015,795,1810
12/10/2025 08:25,972,1203,2175
12/10/2025 08:30,982,824,1806
12/10/2025 08:35,1064,730,1794
12/10/2025 08:40,1195,681,1876
12/10/2025 08:45,1300,323,1623
12/10/2025 08:50,1177,427,1604
12/10/2025 08:55,1400,160,1560
12/10/2025 09:00,1422,145,1567
12/10/2025 09:05,1684,-117,1567
